Date,Province,District,Ga.Pa/Na.Pa.,Ward,Protected Area,Confidence,Lat,Lon
04/10/2024,Madhesh,twelve,Nijgadh,4,Parsa National Nikunj,68,27.17387,85.11747
04/10/2024,Madhesh,twelve,Nijgadh,4,Parsa National Nikunj,73,27.17245,85.106
04/10/2024,Madhesh,Parsa,Parsagadhi,1,,73,27.22198,84.88969
04/10/2024,Bagmati,Sindhuli,Ghanglekh,5,,42,27.34738,85.71223
04/10/2024,Madhesh,Parsa,Jirabhawani,5,,36,27.24802,84.75464
04/10/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,33,27.27458,84.73892
04/10/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,56,27.28246,84.7263
04/10/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,29,27.28103,84.71526
04/10/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,67,27.30982,84.73759
04/10/2024,Bagmati,dolakha,Tamakoshi,5,,54,27.49698,86.10941
04/10/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,67,27.33273,84.76778
04/10/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,58,27.35932,84.75195
04/10/2024,Madhesh,Parsa,Chitwan National Park,99,Chitwan National Park,56,27.42279,84.61102
04/10/2024,far west,Dadeldhura,Alital,1,,59,29.167,80.54135
04/10/2024,far west,Dadeldhura,Parashuram,3,,56,29.18421,80.30257
04/10/2024,far west,Dadeldhura,Nawadurga,4,,31,29.31168,80.76291
04/10/2024,far west,Dottie,Dipayal Silgadi,8,,64,29.21206,81.01151
04/10/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,37,27.46916,84.60298
04/10/2024,Bagmati,Makwanpur,Parsa Wildlife Reserve,99,Parsa National Nikunj,56,27.51394,84.74844
04/10/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,50,27.48976,84.5596
04/10/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,75,27.48834,84.54858
04/10/2024,Bagmati,dolakha,Gaurishankar,5,,86,27.72372,86.21807
04/10/2024,Bagmati,Sindhupalchok,Lisangkhu Pakhar,3,,17,27.67869,85.84072
04/10/2024,Bagmati,Sindhupalchok,Lisangkhu Pakhar,3,,19,27.67714,85.82793
04/10/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,88,27.52911,84.64394
04/10/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,38,27.52768,84.63288
04/10/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,52,27.52625,84.62184
04/10/2024,Bagmati,dolakha,Gaurishankar,3,,94,27.72802,86.16696
04/10/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,76,27.53843,84.64246
04/10/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,61,27.47073,84.05853
04/10/2024,Bagmati,Chitwan,Bharatpur,8,Chitwan Rashtriya Nikunj Intermediate Area,40,27.5736,84.4295
04/10/2024,Bagmati,Chitwan,Rapti,10,,63,27.64204,84.66468
04/10/2024,Bagmati,Sindhupalchok,Chautara SangachokGadhi,4,,46,27.78839,85.74605
04/10/2024,Gandaki,Nawalpur,Madhyabindu,12,Chitwan Rashtriya Nikunj Intermediate Area,64,27.56339,83.93021
04/10/2024,Bagmati,Chitwan,Kalika,11,,56,27.66507,84.64233
04/10/2024,Lumbini,Parasite,Bardaghat,2,,29,27.61514,83.76485
04/10/2024,Lumbini,Parasite,Bardaghat,2,,62,27.61378,83.75481
04/10/2024,Gandaki,Nawalpur,Madhyabindu,14,,62,27.65731,83.93929
04/10/2024,Bagmati,Dhading,Galchi,1,,71,27.8086,84.98312
04/10/2024,Gandaki,Nawalpur,Hupsekot,1,,40,27.69423,84.08884
04/10/2024,Gandaki,Nawalpur,Madhyabindu,14,,43,27.69425,83.94846
04/10/2024,Gandaki,Nawalpur,Madhyabindu,14,,71,27.6928,83.9376
04/10/2024,Gandaki,Nawalpur,Binayee Tribeni,3,,62,27.6983,83.84035
04/10/2024,Gandaki,Nawalpur,Hupsekot,6,,53,27.72146,83.94373
04/10/2024,Lumbini,Palpa,Purbakhola,1,,47,27.79267,83.78449
04/10/2024,Lumbini,Palpa,Tinau,3,,65,27.75209,83.48643
04/10/2024,Lumbini,Rupandehi,Sainamaina,10,,40,27.73485,83.22958
04/10/2024,Lumbini,Palpa,Purbakhola,3,,66,27.82113,83.79006
04/10/2024,Lumbini,Rupandehi,Sainamaina,9,,67,27.75354,83.2984
04/10/2024,Lumbini,Rupandehi,Sainamaina,9,,74,27.75215,83.28835
04/10/2024,Lumbini,Arghakhanchi,Sitganga,14,,30,27.7624,83.22896
04/10/2024,Lumbini,Kapilavastu,Banganga,8,,50,27.75266,83.15867
04/10/2024,Lumbini,Kapilavastu,Banganga,9,,44,27.75126,83.14855
04/10/2024,Lumbini,Kapilavastu,Buddhabhumi,9,,54,27.72604,82.96781
04/10/2024,Lumbini,Kapilavastu,Shivaraj,1,,81,27.718,82.84621
04/10/2024,Lumbini,Kapilavastu,Shivaraj,1,,97,27.72685,82.84459
04/10/2024,Lumbini,Kapilavastu,Shivaraj,9,,37,27.77848,82.82475
04/10/2024,Lumbini,Dang,Rajpur,1,,36,27.73896,82.40712
04/10/2024,Gandaki,Gurkha,Sulikot,8,,86,28.0617,84.72303
04/10/2024,Gandaki,Gurkha,Sulikot,8,,48,28.06024,84.71152
04/10/2024,Gandaki,Sanja,Harinas,4,,53,27.9628,83.9579
04/10/2024,Lumbini,Arghakhanchi,Sitganga,9,,68,27.81317,82.86301
04/10/2024,Lumbini,Arghakhanchi,Sitganga,9,,47,27.86485,82.84334
04/10/2024,Lumbini,Dang,Rajpur,6,,48,27.7951,82.29481
04/10/2024,Gandaki,Sanja,Waling,11,,69,28.00672,83.74016
04/10/2024,Gandaki,Sanja,Waling,14,,43,28.0053,83.72954
04/10/2024,Lumbini,Dang,Rapti,5,,57,27.88788,82.67982
04/10/2024,Lumbini,Dang,Rajpur,6,,55,27.83644,82.32211
04/10/2024,Gandaki,Gurkha,Ajirkot,3,,45,28.15751,84.60912
04/10/2024,Lumbini,Pyuthan,Sarumarani,1,,51,27.93249,82.86647
04/10/2024,Lumbini,Dang,Lamahi,1,,60,27.91924,82.58219
04/10/2024,Lumbini,Dang,Lamahi,1,,43,27.91781,82.57224
04/10/2024,Lumbini,Arghakhanchi,Bhumekasthan,5,,65,27.98487,82.9803
04/10/2024,Lumbini,Dang,Rajpur,7,,48,27.88212,82.26259
04/10/2024,Lumbini,Dang,Rajpur,7,,80,27.86328,82.13346
04/10/2024,Lumbini,Dang,Rajpur,7,,36,27.90395,82.27241
04/10/2024,Lumbini,Dang,Rajpur,7,,43,27.88801,82.16322
04/10/2024,Lumbini,Dang,Rajpur,7,,40,27.88656,82.1533
04/10/2024,Gandaki,the mountain,Phalebas,11,,32,28.10453,83.64097
04/10/2024,Lumbini,Dang,Ghorahi,1,,38,27.95862,82.58867
04/10/2024,Lumbini,Dang,Rajpur,7,,50,27.90264,82.20127
04/10/2024,Lumbini,Dang,Rajpur,7,,75,27.90119,82.19135
04/10/2024,Lumbini,Dang,Rajpur,7,,27,27.88808,82.10192
04/10/2024,Lumbini,Dang,Rajpur,7,,74,27.8969,82.10026
04/10/2024,Lumbini,Dang,Rajpur,7,,65,27.92327,82.15659
04/10/2024,Lumbini,left,Narainapur,2,,70,27.90726,81.92447
04/10/2024,Lumbini,left,Narainapur,2,,90,27.90579,81.91451
04/10/2024,Lumbini,left,Narainapur,2,,27,27.91462,81.91283
04/10/2024,Gandaki,the mountain,Phalebas,4,,44,28.18979,83.66415
04/10/2024,Lumbini,left,Rapti Sonari,1,Banke National Nikunj Central Area,50,27.98964,82.16898
04/10/2024,Lumbini,left,Rapti Sonari,1,Banke National Park,26,28.08365,82.05276
04/10/2024,Lumbini,left,Rapti Sonari,1,Banke National Park,57,28.08219,82.04277
04/10/2024,Lumbini,left,Rapti Sonari,2,Banke National Park,68,28.12661,81.96725
04/10/2024,Lumbini,left,Rapti Sonari,2,Banke National Park,54,28.12513,81.95724
04/10/2024,Lumbini,Dang,Babai,5,,41,28.17797,82.07003
04/10/2024,Lumbini,Rolpa,Tribeni,7,,100,28.2883,82.51978
04/10/2024,Lumbini,Rolpa,Tribeni,7,,47,28.29703,82.50108
04/10/2024,Lumbini,Dang,Babai,2,,38,28.23656,82.08308
04/10/2024,Karnali,Salyan,Chhatreshwori,7,,19,28.30235,82.22404
04/10/2024,Karnali,Salyan,Chhatreshwori,7,,29,28.31115,82.22238
04/10/2024,Karnali,Salyan,Chhatreshwori,7,,60,28.30971,82.21243
04/10/2024,Karnali,Salyan,Kalimati,2,,65,28.27627,81.98332
04/10/2024,Karnali,Salyan,Kalimati,7,Banke National Nikunj Central Area,66,28.3249,81.75287
04/10/2024,Lumbini,Bardia,Bansagadhi,1,Banke National Nikunj Central Area,47,28.32342,81.74293
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,72,28.31865,81.58896
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,88,28.33183,81.55544
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,91,28.33032,81.54528
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,90,28.32881,81.53518
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,48,28.34768,81.58735
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,87,28.34159,81.54696
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,71,28.34006,81.5368
04/10/2024,Karnali,Surkhet,Gurbhakot,9,,53,28.4115,81.89399
04/10/2024,Karnali,Salyan,Bangad Kupinde,7,,41,28.45694,82.08025
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,47,28.39502,81.66064
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,67,28.39351,81.65053
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,53,28.40667,81.61687
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,63,28.39418,81.41216
04/10/2024,Karnali,Surkhet,Simta,6,,43,28.49077,82.00204
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,96,28.42568,81.56145
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,100,28.42418,81.55139
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,65,28.42268,81.54134
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,31,28.42118,81.53134
04/10/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,44,28.44986,81.35398
04/10/2024,Karnali,Salyan,Kumakhmalika,4,,75,28.58476,82.20433
04/10/2024,Karnali,Salyan,Kumakhmalika,2,,55,28.57899,82.16442
04/10/2024,Karnali,Salyan,Bangad Kupinde,2,,78,28.61282,82.00751
04/10/2024,Karnali,Jajarkot,Chhedagad,13,,66,28.65825,82.07076
04/10/2024,Karnali,Jajarkot,Chhedagad,13,,50,28.65679,82.06077
04/10/2024,Karnali,Surkhet,Chingad,3,,62,28.64074,81.82778
04/10/2024,far west,Kailali,Kailari,7,,94,28.54402,80.88124
04/10/2024,far west,Kailali,Kailari,7,,56,28.54241,80.87093
04/10/2024,far west,Kailali,Kailari,7,,41,28.5587,80.85699
04/10/2024,far west,Kailali,Lamkichuha,3,,24,28.63918,81.26276
04/10/2024,far west,Kailali,Lamkichuha,2,,85,28.6613,81.15744
04/10/2024,far west,Kailali,Lamkichuha,4,,70,28.65974,81.14724
04/10/2024,Karnali,Dailekh,Gurans,1,,70,28.7476,81.54704
04/10/2024,far west,Kailali,Lamkichuha,8,,43,28.7084,81.10608
04/10/2024,far west,Kailali,Mohanyal,6,,48,28.73128,81.19659
04/10/2024,far west,Kanchanpur,Krishnapur,9,,47,28.74043,80.47839
04/10/2024,far west,Kailali,Ghodaghodi,9,,33,28.81475,80.89333
04/10/2024,far west,Kanchanpur,Krishnapur,8,,81,28.74946,80.47652
04/10/2024,far west,Kanchanpur,Krishnapur,8,,59,28.74779,80.46598
04/10/2024,far west,Kailali,Chure,4,,78,28.8515,80.83345
04/10/2024,far west,Dottie,Bogtan,1,,38,28.94877,80.98763
04/10/2024,far west,Dottie,Badikedar,3,,39,28.95613,80.97587
04/10/2024,far west,Dottie,Badikedar,3,,63,28.94668,80.91422
04/10/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,94,28.87925,80.30175
04/10/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,77,28.87757,80.29107
04/10/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,62,28.88853,80.30428
04/10/2024,far west,surprise,Panchadewal Binayak,1,,74,29.06754,81.39779
04/10/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,51,28.94794,80.3249
04/10/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Nikunj Intermediate Area,65,28.94626,80.31425
04/10/2024,far west,Dottie,Bogtan,6,,52,29.11702,81.05804
04/10/2024,far west,Dadeldhura,Parashuram,11,,83,29.05638,80.4292
04/10/2024,far west,Dadeldhura,Alital,7,,32,29.07039,80.4594
04/10/2024,far west,Dottie,Jorayal,3,,51,29.14354,80.68687
04/10/2024,Lumbini,Rolpa,Tribeni,7,,25,28.29711,82.49705
04/10/2024,Bagmati,Sindhuli,Phikkal,6,,86,27.15283,86.35158
04/10/2024,Bagmati,Sindhupalchok,Balefi,4,,33,27.77259,85.79756
04/10/2024,Koshi,Panchthar,Hilihang,7,,93,27.17944,87.74006
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,58,28.38802,81.57891
04/11/2024,Lumbini,Dang,Gadhawa,6,,49,27.74541,82.51412
04/11/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,85,27.35236,84.74619
04/11/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,44,27.35599,84.72695
04/11/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,80,27.36434,84.74883
04/11/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,69,27.35645,84.75362
04/11/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,81,27.36022,84.73438
04/11/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,78,27.36844,84.75622
04/11/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,74,27.37219,84.73699
04/11/2024,Lumbini,Kapilavastu,Shivaraj,1,,60,27.73071,82.88104
04/11/2024,Lumbini,Kapilavastu,Banganga,9,,62,27.73903,83.07919
04/11/2024,Lumbini,Dang,Gadhawa,1,,65,27.79995,82.73357
04/11/2024,Lumbini,Dang,Rajpur,7,,47,27.90774,82.16985
04/11/2024,Lumbini,Rupandehi,Sainamaina,2,,54,27.72058,83.37075
04/11/2024,Lumbini,Rupandehi,Sainamaina,2,,51,27.72281,83.37695
04/11/2024,Lumbini,Rupandehi,Sainamaina,2,,41,27.7256,83.36174
04/11/2024,Gandaki,Nawalpur,Binayee Tribeni,3,,42,27.71067,83.81683
04/11/2024,Lumbini,Dang,Ghorahi,3,,69,27.95234,82.51326
04/11/2024,Lumbini,left,Rapti Sonari,8,Banke National Park,30,28.21181,81.89919
04/11/2024,Koshi,Khotang,Ainselukhark,7,,40,27.32838,86.76349
04/11/2024,Bagmati,Ramechap,Likhu,6,,56,27.45955,86.11233
04/11/2024,Bagmati,Ramechap,Likhu,6,,64,27.45518,86.11752
04/11/2024,Lumbini,left,Kohalpur,13,Banke National Nikunj Central Area,50,28.30822,81.75885
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,38,28.33453,81.60281
04/11/2024,Lumbini,Bardia,Barbardiya,1,Bardia Rashtriya Nikunj Intermediate Area,80,28.40187,81.37563
04/11/2024,Karnali,Salyan,Chhatreshwori,7,,51,28.29233,82.21482
04/11/2024,Gandaki,Gurkha,Gandaki,2,,55,27.88549,84.6825
04/11/2024,Lumbini,Rolpa,Tribeni,7,,64,28.29491,82.49743
04/11/2024,Karnali,Salyan,Kapurkot,6,,89,28.318,82.36392
04/11/2024,Karnali,Salyan,Kapurkot,6,,91,28.3203,82.35054
04/11/2024,Karnali,Surkhet,Gurbhakot,4,,48,28.39742,81.89905
04/11/2024,Bagmati,Nuwakot,Tarkeshwar,5,,32,27.93164,85.05746
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,43,28.6098,81.35724
04/11/2024,Gandaki,the mountain,Modi,7,,47,28.23182,83.76711
04/11/2024,Karnali,Surkhet,Barahtal,4,,13,28.67214,81.36473
04/11/2024,far west,Kailali,Mohanyal,3,,37,28.74078,81.06242
04/11/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,75,28.88868,80.30379
04/11/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,87,28.89034,80.29327
04/11/2024,Karnali,Salyan,Kumakhmalika,4,,69,28.58323,82.20335
04/11/2024,far west,Kailali,Ghodaghodi,4,,47,28.80368,81.00925
04/11/2024,Gandaki,Kaski,Annapurna,8,Annapurna Conservation Area,65,28.33704,83.76184
04/11/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,38,28.95913,80.32866
04/11/2024,far west,Dottie,Badikedar,3,,60,28.94879,80.92132
04/11/2024,far west,surprise,Turmakhad,4,,68,28.89853,81.35165
04/11/2024,far west,Dottie,Bogtan,1,,72,28.98062,81.00297
04/11/2024,far west,Dottie,Jorayal,6,,42,29.03625,80.71707
04/11/2024,far west,Dottie,Badikedar,1,,67,29.04174,80.74165
04/11/2024,far west,Dottie,Badikedar,4,,96,29.08954,80.8452
04/11/2024,far west,Baitadi,Shivanath,2,,57,29.32777,80.33926
04/11/2024,far west,Baitadi,Sigas,7,,52,29.41886,80.87803
04/11/2024,Lumbini,Dang,Rajpur,6,,42,27.78999,82.28834
04/11/2024,far west,surprise,Turmakhad,4,,63,28.89075,81.35247
04/11/2024,far west,Kailali,Mohanyal,4,,66,28.89915,80.89249
04/11/2024,far west,Kailali,Mohanyal,4,,73,28.89988,80.89759
04/11/2024,Karnali,Surkhet,Panchpuri,7,,64,28.86726,81.45035
04/11/2024,Karnali,Surkhet,Panchpuri,7,,72,28.86958,81.46075
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,45,28.38858,81.64792
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,62,28.38605,81.6151
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,41,28.38356,81.64425
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,16,28.38111,81.60947
04/11/2024,Karnali,Surkhet,Panchpuri,1,,64,28.81072,81.50074
04/11/2024,far west,surprise,Turmakhad,2,,69,28.8698,81.48493
04/11/2024,far west,surprise,Turmakhad,2,,26,28.872,81.49118
04/11/2024,far west,Dottie,Bogtan,1,,60,28.97696,81.00964
04/11/2024,Lumbini,Rupandehi,Butwal,12,,17,27.70543,83.41054
04/11/2024,Lumbini,Rupandehi,Sainamaina,2,,32,27.71886,83.37422
04/11/2024,Lumbini,Rupandehi,Sainamaina,6,,44,27.74502,83.31734
04/11/2024,Lumbini,Palpa,Mathagadhi,1,,62,27.83939,83.61593
04/11/2024,Lumbini,Kapilavastu,Shivaraj,1,,60,27.72289,82.87514
04/11/2024,Lumbini,Kapilavastu,Buddhabhumi,1,,73,27.76351,83.06917
04/11/2024,Lumbini,Kapilavastu,Shivaraj,1,,100,27.73239,82.87328
04/11/2024,Lumbini,Kapilavastu,Shivaraj,1,,83,27.73052,82.86158
04/11/2024,Lumbini,Dang,Rajpur,1,,64,27.73057,82.41325
04/11/2024,Lumbini,Gulmi,Ruru,2,,31,27.9692,83.44398
04/11/2024,Lumbini,Dang,Rajpur,6,,39,27.78549,82.30603
04/11/2024,Lumbini,Arghakhanchi,Sitganga,7,,77,27.90005,82.9473
04/11/2024,Lumbini,Arghakhanchi,Sitganga,7,,85,27.89817,82.93559
04/11/2024,Lumbini,Dang,Rajpur,6,,10,27.79753,82.31776
04/11/2024,Lumbini,Dang,Banglachuli,8,,66,27.92437,82.64749
04/11/2024,Lumbini,Arghakhanchi,Bhumekasthan,5,,77,28.01289,83.01404
04/11/2024,Lumbini,Dang,Rajpur,7,,42,27.87278,82.15207
04/11/2024,Lumbini,Dang,Rajpur,7,,50,27.86855,82.12659
04/11/2024,Lumbini,Dang,Ghorahi,2,,71,27.94902,82.55554
04/11/2024,Lumbini,Dang,Rajpur,7,,44,27.88271,82.15057
04/11/2024,Lumbini,Pyuthan,Pyuthan,2,,75,28.10426,82.82293
04/11/2024,Lumbini,Pyuthan,Pyuthan,2,,36,28.10249,82.81187
04/11/2024,Lumbini,left,Rapti Sonari,1,Banke National Nikunj Central Area,65,28.07773,82.08661
04/11/2024,Lumbini,left,Rapti Sonari,2,Banke National Park,77,28.11939,81.96297
04/11/2024,Lumbini,left,Rapti Sonari,2,Banke National Park,69,28.17953,81.8922
04/11/2024,Lumbini,left,Rapti Sonari,2,Banke National Park,75,28.21568,81.924
04/11/2024,Karnali,Salyan,Kapurkot,6,,100,28.31544,82.34747
04/11/2024,Karnali,Salyan,Kapurkot,6,,94,28.31923,82.35268
04/11/2024,Karnali,Salyan,Chhatreshwori,4,,96,28.31736,82.34145
04/11/2024,Karnali,Salyan,Kalimati,5,,64,28.35345,81.88486
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,76,28.33181,81.57407
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,83,28.3294,81.55987
04/11/2024,Karnali,Salyan,Bangad Kupinde,8,,25,28.43222,82.05122
04/11/2024,Karnali,Surkhet,Gurbhakot,11,,70,28.48063,81.9069
04/11/2024,Karnali,Surkhet,Simta,3,,65,28.59733,81.99038
04/11/2024,Karnali,Surkhet,Simta,2,,61,28.6024,81.89806
04/11/2024,Karnali,Jajarkot,Chhedagad,12,,42,28.73008,82.03903
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,32,28.61152,81.34869
04/11/2024,Karnali,Jajarkot,Tribeni Nalagad,2,,44,28.77774,82.26353
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,66,28.62184,81.28654
04/11/2024,Karnali,Surkhet,Barahtal,4,,71,28.66692,81.36402
04/11/2024,far west,surprise,Turmakhad,1,,58,28.83838,81.52547
04/11/2024,far west,surprise,Turmakhad,4,,62,28.89335,81.35744
04/11/2024,far west,Dottie,Badikedar,3,,96,28.95185,80.92725
04/11/2024,far west,Dottie,Badikedar,5,,37,29.02205,80.98148
04/11/2024,Madhesh,Rautahat,Brindaban,1,,37,27.08085,85.40828
04/11/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,26,27.4681,84.02594
04/11/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,68,27.50467,84.08817
04/11/2024,Gandaki,Nawalpur,Hupsekot,4,,77,27.6845,84.11627
04/11/2024,Gandaki,Nawalpur,Hupsekot,4,,93,27.68291,84.1058
04/11/2024,Lumbini,Parasite,Sunwal,11,,46,27.6391,83.69971
04/11/2024,Bagmati,Nuwakot,Bidur,13,,59,27.94652,85.07612
04/11/2024,Lumbini,Rupandehi,Butwal,12,,93,27.70716,83.42162
04/11/2024,far west,Dottie,Badikedar,5,,65,29.01877,80.98534
04/11/2024,far west,surprise,Turmakhad,4,,38,28.90372,81.35915
04/11/2024,far west,surprise,Turmakhad,4,,31,28.89628,81.34756
04/11/2024,far west,surprise,Turmakhad,2,,27,28.8758,81.47385
04/11/2024,far west,surprise,Turmakhad,2,,66,28.87423,81.48353
04/11/2024,far west,Dottie,Badikedar,2,,82,28.97009,80.82724
04/11/2024,far west,surprise,Turmakhad,2,,80,28.83237,81.51339
04/11/2024,far west,Kailali,Chure,4,,27,28.913,80.71481
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,78,28.60852,81.34692
04/11/2024,Karnali,Salyan,Bangad Kupinde,8,,31,28.43781,82.05382
04/11/2024,Karnali,Surkhet,Bheriganga,2,,40,28.49914,81.62531
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,74,28.50026,81.50349
04/11/2024,Karnali,Salyan,Chhatreshwori,4,,82,28.31458,82.34827
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,51,28.32936,81.6459
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,94,28.33259,81.56831
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,54,28.33081,81.57919
04/11/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,79,28.3216,81.57776
04/11/2024,Karnali,Salyan,Kalimati,2,Banke National Park,69,28.21935,81.92249
04/11/2024,Karnali,Salyan,Kalimati,2,Banke National Nikunj Central Area,54,28.21752,81.93365
04/11/2024,Lumbini,Rupandehi,Butwal,12,,42,27.70063,83.40427
04/11/2024,Lumbini,Dang,Rajpur,6,,46,27.79358,82.31268
04/12/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,64,28.41384,81.60419
04/12/2024,far west,Kailali,Mohanyal,2,,70,28.88455,80.96143
04/12/2024,far west,surprise,Turmakhad,4,,60,28.89244,81.36877
04/12/2024,far west,surprise,Turmakhad,2,,48,28.87042,81.52012
04/12/2024,Karnali,Dailekh,Bhagawatimai,1,,61,28.81412,81.7814
04/12/2024,Karnali,Pakshami Rukum,Aathbiskot,6,,63,28.95283,82.6286
04/12/2024,Karnali,Dailekh,Gurans,8,,43,28.6641,81.76662
04/12/2024,Karnali,Surkhet,Simta,3,,67,28.59425,81.99531
04/12/2024,Karnali,Salyan,Kumakhmalika,5,,75,28.57193,82.22652
04/12/2024,Karnali,Surkhet,Bheriganga,12,,43,28.47186,81.70345
04/12/2024,Karnali,Salyan,Kapurkot,6,,76,28.30309,82.33816
04/12/2024,Karnali,Salyan,Kapurkot,6,,100,28.30478,82.34411
04/12/2024,Karnali,Salyan,Kapurkot,6,,97,28.307,82.35691
04/12/2024,Gandaki,Kaski,Pokhara Lekhnath,25,,28,28.2566,83.94807
04/12/2024,Lumbini,Dang,Rajpur,7,,63,27.88964,82.27341
04/12/2024,Lumbini,Pyuthan,Sarumarani,1,,74,27.93292,82.87553
04/12/2024,Lumbini,Pyuthan,Sarumarani,1,,68,27.9334,82.88142
04/12/2024,Lumbini,Dang,Gadhawa,1,,62,27.79753,82.69154
04/12/2024,Lumbini,Dang,Gadhawa,1,,66,27.80633,82.74298
04/12/2024,Lumbini,Dang,Gadhawa,6,,72,27.7383,82.52948
